bed_time,late,wake_time,sleep_transition,sleep_struggle,night_wake,wake_earlier,wake_earlier_problem,sleep_quality,physical_activity,mental_digital_activity,social_activity,light,temptation_smoking,temptation_eating,temptation_chat,temptation_coffee,temptation_social_media,temptation_internet,temptation_tv,temptation_alcohol,temptation_soft_drink,temptation_cleaning,temptation_shopping,temptation_other,steps,active_minutes,sun_hours,temptation_score,ego_depletion,day_of_week,procrastination_minutes,procrastination_minutes_positive,procrastination_minutes_positive_15by15,procrastination_minutes_positive_four_bins,sleep_transition_minutes_estimated,sleep_minutes,procrastination_minutes_four_day_cumulative_history,procrastination_minutes_three_day_cumulative_history,procrastination_minutes_two_day_cumulative_history,procrastination_minutes_positive_four_day_cumulative_history,procrastination_minutes_positive_three_day_cumulative_history,procrastination_minutes_positive_two_day_cumulative_history,sleep_minutes_four_day_cumulative_history,sleep_minutes_three_day_cumulative_history,sleep_minutes_two_day_cumulative_history,sleep_struggle_four_day_cumulative_history,sleep_struggle_three_day_cumulative_history,sleep_struggle_two_day_cumulative_history,night_wake_four_day_cumulative_history,night_wake_three_day_cumulative_history,night_wake_two_day_cumulative_history,sleep_quality_four_day_cumulative_history,sleep_quality_three_day_cumulative_history,sleep_quality_two_day_cumulative_history,social_activity_four_day_cumulative_history,social_activity_three_day_cumulative_history,social_activity_two_day_cumulative_history,light_four_day_cumulative_history,light_three_day_cumulative_history,light_two_day_cumulative_history,temptation_eating_four_day_cumulative_history,temptation_eating_three_day_cumulative_history,temptation_eating_two_day_cumulative_history,temptation_coffee_four_day_cumulative_history,temptation_coffee_three_day_cumulative_history,temptation_coffee_two_day_cumulative_history,temptation_score_four_day_cumulative_history,temptation_score_three_day_cumulative_history,temptation_score_two_day_cumulative_history,procrastination_minutes_three_days_ago,procrastination_minutes_two_days_ago,procrastination_minutes_one_days_ago,temptation_score_three_days_ago,temptation_score_two_days_ago,temptation_score_one_days_ago,bed_time_three_days_ago,bed_time_two_days_ago,bed_time_one_days_ago,sleep_minutes_three_days_ago,sleep_minutes_two_days_ago,sleep_minutes_one_days_ago,sleep_deficit_change,sleep_deficit_minutes_simple,procrastination_minutes_three_day_weighted_cumulative_history,ELQ,DLQ,DPAL,EPAL,EMAL,PDSQ,BTP,CSD,ML,EA,SP,consent,sex,age,edu,timezone_change,sleep_disorder,nightshift,psy_disorder,wake,young_kids,partn,bptrt_1,bptrt_2,bptrt_3,bptrt_4,bptrt_5,bptrt_6,bptrt_7,bptrt_8,bptrt_9,ats_1,atbr_1,sq_1,sq_2,sq_3,sq_4,sq_5,sq_6,atbr_2,atbr_3,ats_2,ats_3,chron_1,chron_2,chron_3,chron_4,chron_5,chron_6,chron_7,chron_8,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,bptrt_score,ats_score,atbr_score,sq_score,chron_score,sc_score,TSC,ATS,ATBR,TBTP,CT,TA,id,questionnaire_timestamp,late_reason,presleep_description,bed_time_plan_aligned,date
12/04/2017 23:30,1,12/04/2017 06:30,1,1,1,0,1,1,0,2,3,3,0,0,0,0,0,2,0,0,0,0,0,1,9072,7,0.1,3,1,2,30,30,2,1,00:30:00,390,,0,60,,60,60,1665,1275,780,1,1,1,4,3,2,6,5,3,9,6,5,9,6,6,2,2,2,0,0,0,19,15,13,,-60,30,4,2,10,10/04/2017 00:00,10/04/2017 23:00,12/04/2017 00:00,390,495,390,90,255,33,3,0.1,9072,0,2,1,30,33,-0.2,2,9101.8,1,0,44,4,0,0,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-1,2,-2,-1,2,2,-2,-1,-2,-2,2,-3,2,-3,-2,2,-2,-2,11,-3,7,5,1,-11,-11,-3,7,11,1,6,HE46,2017-04-13 09:50:20+02:00,voetbal kijken,"studeren, tv kijken, computeren",12/04/2017 23:00,2017-04-12 09:50:20+02:00
13/04/2017 23:15,0,13/04/2017 06:30,2,1,1,0,1,1,0,2,3,3,0,0,0,0,0,2,0,0,0,0,0,0,14043,18,6.6,2,0,3,15,15,1,1,01:00:00,375,15,75,45,75,75,45,1650,1155,765,2,2,2,4,3,2,6,4,2,9,8,6,9,9,6,2,2,0,0,0,0,17,15,5,-60,30,30,2,10,3,10/04/2017 23:00,12/04/2017 00:00,12/04/2017 23:30,495,390,390,105,270,36,3,6.6,14043,0,2,1,15,36,-13.2,2,14062.8,1,0,44,4,0,0,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-1,2,-2,-1,2,2,-2,-1,-2,-2,2,-3,2,-3,-2,2,-2,-2,11,-3,7,5,1,-11,-11,-3,7,11,1,6,HE46,2017-04-14 08:23:12+02:00,,voetbal kijken en computeren,13/04/2017 23:00,2017-04-13 08:23:12+02:00
15/04/2017 01:00,1,14/04/2017 07:15,2,0,0,0,2,1,3,2,3,3,0,0,0,0,0,2,2,0,0,0,0,0,15292,12,0.6,4,0,4,90,90,6,3,01:00:00,315,165,135,105,165,135,105,1470,1080,690,2,2,1,3,2,1,5,3,2,11,9,6,12,9,6,2,0,0,0,0,0,19,9,6,30,30,15,10,3,2,12/04/2017 00:00,12/04/2017 23:30,13/04/2017 23:15,390,390,375,165,450,103.5,3,0.6,15292,3,2,1,90,103.5,-1.2,5,15388.3,1,0,44,4,0,0,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-1,2,-2,-1,2,2,-2,-1,-2,-2,2,-3,2,-3,-2,2,-2,-2,11,-3,7,5,1,-11,-11,-3,7,11,1,6,HE46,2017-04-15 00:03:31+02:00,rusteloos,tv kijken  en computeren,14/04/2017 23:30,2017-04-14 00:03:31+02:00
16/04/2017 00:30,0,15/04/2017 09:00,1,0,2,1,3,1,0,3,2,3,0,2,0,0,0,2,2,2,0,0,0,0,13163,14,6.8,8,0,5,0,0,0,0,00:30:00,480,135,105,90,135,105,90,1560,1170,795,2,1,0,4,3,2,4,3,2,11,8,5,12,9,6,2,2,2,0,0,0,17,14,12,30,15,90,3,2,4,12/04/2017 23:30,13/04/2017 23:15,15/04/2017 01:00,390,375,315,0,360,48,3,6.8,13163,0,3,1,0,48,-13.6,3,13193.4,1,0,44,4,0,0,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-1,2,-2,-1,2,2,-2,-1,-2,-2,2,-3,2,-3,-2,2,-2,-2,11,-3,7,5,1,-11,-11,-3,7,11,1,6,HE46,2017-04-16 10:40:24+02:00,tv kijken,tv kijken en computeren,16/04/2017 00:30,2017-04-15 10:40:24+02:00
17/04/2017 01:30,1,16/04/2017 08:30,1,1,0,1,0,2,1,3,3,3,0,0,0,0,0,0,2,2,0,0,0,0,5937,3,8.6,4,0,6,90,90,6,3,00:30:00,390,195,180,90,195,180,90,1560,1185,870,2,1,1,3,2,2,5,4,3,11,8,5,12,9,6,2,2,2,0,0,0,18,16,12,15,90,0,2,4,8,13/04/2017 23:15,15/04/2017 01:00,16/04/2017 00:30,375,315,480,90,360,108,3,8.6,5937,1,3,2,90,108,-17.2,4,6021.8,1,0,44,4,0,0,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-1,2,-2,-1,2,2,-2,-1,-2,-2,2,-3,2,-3,-2,2,-2,-2,11,-3,7,5,1,-11,-11,-3,7,11,1,6,HE46,2017-04-17 09:37:56+02:00,moest werk afmaken,werken achter de pc,17/04/2017 00:00,2017-04-16 09:37:56+02:00
18/04/2017 00:15,1,17/04/2017 09:00,1,0,0,0,0,2,1,2,2,3,0,0,0,0,0,2,2,2,0,0,0,0,7647,8,7.6,6,0,0,15,15,1,1,00:30:00,495,195,105,105,195,105,105,1680,1365,885,1,1,1,2,2,0,6,5,4,10,7,5,12,9,6,2,2,0,0,0,0,22,18,10,90,0,90,4,8,4,15/04/2017 01:00,16/04/2017 00:30,17/04/2017 01:30,315,480,390,-15,240,60,3,7.6,7647,1,2,2,15,60,-15.2,3,7686.8,1,0,44,4,0,0,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-1,2,-2,-1,2,2,-2,-1,-2,-2,2,-3,2,-3,-2,2,-2,-2,11,-3,7,5,1,-11,-11,-3,7,11,1,6,HE46,2017-04-18 11:40:54+02:00,tv kijken,tv kijken en computeren,18/04/2017 00:00,2017-04-17 11:40:54+02:00
19/04/2017 00:15,1,18/04/2017 08:30,1,0,0,1,1,1,0,2,3,3,0,0,0,0,0,2,2,2,0,0,0,0,11946,19,6.3,6,0,1,15,15,1,1,00:30:00,465,120,120,30,120,120,30,1830,1350,960,1,1,0,2,0,0,6,5,3,10,8,5,12,9,6,2,0,0,0,0,0,24,16,12,0,90,15,8,4,6,16/04/2017 00:30,17/04/2017 01:30,18/04/2017 00:15,480,390,495,15,90,40.5,3,6.3,11946,0,2,1,15,40.5,-12.6,2,11970.9,1,0,44,4,0,0,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-1,2,-2,-1,2,2,-2,-1,-2,-2,2,-3,2,-3,-2,2,-2,-2,11,-3,7,5,1,-11,-11,-3,7,11,1,6,HE46,2017-04-19 22:39:32+02:00,tv kijken,tv kijken en computeren,19/04/2017 00:00,2017-04-18 22:39:32+02:00
20/04/2017 02:00,1,19/04/2017 09:00,0,0,1,1,1,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,7899,9,5.1,2,0,2,150,150,10,3,00:15:00,405,270,180,165,270,180,165,1755,1365,870,1,0,0,1,1,1,7,5,3,11,8,6,9,6,3,0,0,0,0,0,0,18,14,8,90,15,15,4,6,6,17/04/2017 01:30,18/04/2017 00:15,19/04/2017 00:15,390,495,465,75,165,160.5,0,5.1,7899,0,0,2,150,160.5,5.1,0,8062.6,1,0,44,4,0,0,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-1,2,-2,-1,2,2,-2,-1,-2,-2,2,-3,2,-3,-2,2,-2,-2,11,-3,7,5,1,-11,-11,-3,7,11,1,6,HE46,2017-04-20 13:33:26+02:00,borrelen met vrienden,kletsen met vrienden,19/04/2017 23:30,2017-04-19 13:33:26+02:00
21/04/2017 01:00,1,20/04/2017 06:30,2,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,3962,4,9.8,2,0,3,120,120,8,3,01:00:00,270,300,285,270,300,285,270,1635,1140,675,1,1,1,2,2,2,6,4,3,11,9,6,6,3,0,0,0,0,0,0,0,16,10,4,15,15,150,6,6,2,18/04/2017 00:15,19/04/2017 00:15,20/04/2017 02:00,495,465,405,210,285,198,0,9.8,3962,1,0,1,120,198,9.8,1,4167.8,1,0,44,4,0,0,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-1,2,-2,-1,2,2,-2,-1,-2,-2,2,-3,2,-3,-2,2,-2,-2,11,-3,7,5,1,-11,-11,-3,7,11,1,6,HE46,2017-04-21 21:23:50+02:00,gevierd dat ik mijn scriptie had ingeleverd,kletsen met vrienden,20/04/2017 23:00,2017-04-20 21:23:50+02:00
22/04/2017 00:00,0,21/04/2017 07:20,2,1,0,0,0,2,0,2,3,3,0,0,0,0,0,2,2,0,0,0,0,0,9057,7,1.1,4,0,4,30,30,2,1,01:00:00,380,315,300,150,315,300,150,1520,1055,650,2,2,2,2,2,1,6,5,3,12,9,6,6,3,3,0,0,0,0,0,0,14,8,6,15,150,120,6,2,2,19/04/2017 00:15,20/04/2017 02:00,21/04/2017 01:00,465,405,270,100,400,120,3,1.1,9057,0,2,2,30,120,-2.2,2,9170.8,1,0,44,4,0,0,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-1,2,-2,-1,2,2,-2,-1,-2,-2,2,-3,2,-3,-2,2,-2,-2,11,-3,7,5,1,-11,-11,-3,7,11,1,6,HE46,2017-04-22 20:44:05+02:00,werken,computeren,21/04/2017 23:30,2017-04-21 20:44:05+02:00
23/04/2017 00:00,1,22/04/2017 06:30,2,1,0,0,1,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3200,2,6.9,0,0,5,30,30,2,1,01:00:00,330,330,180,60,330,180,60,1385,980,710,3,3,2,2,1,0,7,5,4,12,9,6,4,4,4,0,0,0,0,0,0,8,6,4,150,120,30,2,2,4,20/04/2017 02:00,21/04/2017 01:00,22/04/2017 00:00,405,270,380,150,535,69,1,6.9,3200,1,2,2,30,69,0,3,3264,1,0,44,4,0,0,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-1,2,-2,-1,2,2,-2,-1,-2,-2,2,-3,2,-3,-2,2,-2,-2,11,-3,7,5,1,-11,-11,-3,7,11,1,6,HE46,2017-04-23 22:43:23+02:00,werken,computeren,22/04/2017 23:30,2017-04-22 22:43:23+02:00
24/04/2017 01:00,0,23/04/2017 08:00,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,6484,4,9.7,2,0,6,90,90,6,3,00:30:00,390,270,150,120,270,150,120,1370,1100,720,3,2,1,1,0,0,6,5,3,12,9,6,4,4,1,0,0,0,0,0,0,8,6,2,120,30,30,2,4,0,21/04/2017 01:00,22/04/2017 00:00,23/04/2017 00:00,270,380,330,90,550,111,0,9.7,6484,0,0,1,90,111,9.7,0,6603.7,1,0,44,4,0,0,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-1,2,-2,-1,2,2,-2,-1,-2,-2,2,-3,2,-3,-2,2,-2,-2,11,-3,7,5,1,-11,-11,-3,7,11,1,6,HE46,2017-04-24 19:30:34+02:00,,feestje gevierd,23/04/2017 23:30,2017-04-23 19:30:34+02:00
24/04/2017 23:30,0,24/04/2017 07:00,2,0,1,1,1,2,1,2,3,3,0,0,0,0,0,0,2,0,0,0,0,0,5363,1,2.4,2,0,0,-30,0,0,0,01:00:00,390,120,90,60,150,120,90,1490,1110,780,2,1,0,1,1,1,7,5,3,12,9,6,7,4,3,0,0,0,0,0,0,8,4,4,30,30,90,4,0,2,22/04/2017 00:00,23/04/2017 00:00,24/04/2017 01:00,380,330,390,90,430,21,3,2.4,5363,1,2,2,0,21,-4.8,3,5374.2,1,0,44,4,0,0,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-1,2,-2,-1,2,2,-2,-1,-2,-2,2,-3,2,-3,-2,2,-2,-2,11,-3,7,5,1,-11,-11,-3,7,11,1,6,HE46,2017-04-25 21:17:13+02:00,,tv kijken,25/04/2017 00:00,2017-04-24 21:17:13+02:00
09/04/2017 23:45,1,09/04/2017 08:20,0,0,0,0,1,1,0,1,2,3,0,2,0,0,2,0,0,0,1,0,0,0,5244,2,12.3,5,1,6,,,,,00:15:00,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,,,3,12.3,5244,0,1,1,0,0,-24.6,1,5217.4,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-1,-1,-1,3,-1,2,-1,-1,2,-2,-1,-2,-5,3,2,-5,-2,-2,-5,3,-2,-5,0.75,MJ87,2017-04-10 10:00:40+02:00,Ik wilde nog een extra hoofdstuk lezen,"tv kijken, lezen",NaT,2017-04-09 10:00:40+02:00
10/04/2017 23:30,1,10/04/2017 08:00,1,0,0,0,0,2,0,1,3,2,0,0,0,0,2,0,0,0,0,0,0,0,3687,1,6.2,2,0,0,0,0,0,0,00:30:00,480,,,,,,,,,980,,,0,,,0,,,3,,,5,,,5,,,2,,,0,,,7,,,,,,5,,,09/04/2017 23:45,,,500,0,,,2,6.2,3687,0,1,2,0,0,-6.2,1,3677.8,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-1,-1,-1,3,-1,2,-1,-1,2,-2,-1,-2,-5,3,2,-5,-2,-2,-5,3,-2,-5,0.75,MJ87,2017-04-11 09:56:16+02:00,,"kletsen, smartphone",10/04/2017 23:30,2017-04-10 09:56:16+02:00
11/04/2017 23:45,1,11/04/2017 08:15,1,1,0,0,0,2,0,1,1,3,0,0,0,0,2,0,2,0,2,0,0,0,14568,16,10.3,6,0,1,15,15,1,1,00:30:00,480,,,15,,,15,,1460,960,,1,1,,0,0,,5,4,,6,4,,8,5,,2,0,,0,0,,13,8,,,0,,5,2,,09/04/2017 23:45,10/04/2017 23:30,,500,480,0,,,3,10.3,14568,0,1,2,15,0,-20.6,1,14544.4,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-1,-1,-1,3,-1,2,-1,-1,2,-2,-1,-2,-5,3,2,-5,-2,-2,-5,3,-2,-5,0.75,MJ87,2017-04-12 15:47:02+02:00,Nog even willen appen met iemand,"gamen, tv, lezen, appen",11/04/2017 23:30,2017-04-11 15:47:02+02:00
13/04/2017 00:45,0,12/04/2017 09:15,0,0,1,0,1,2,1,0,2,2,0,1,0,0,2,0,0,1,2,0,0,0,5928,5,0.9,6,2,2,-15,0,0,0,00:15:00,495,,0,0,,15,15,1955,1455,975,1,1,1,1,1,1,7,6,4,8,6,3,10,7,5,3,1,1,0,0,0,19,14,12,,0,15,5,2,6,09/04/2017 23:45,10/04/2017 23:30,11/04/2017 23:45,500,480,480,-15,0,0,2,0.9,5928,1,0,2,0,0,-0.9,1,5924.1,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-1,-1,-1,3,-1,2,-1,-1,2,-2,-1,-2,-5,3,2,-5,-2,-2,-5,3,-2,-5,0.75,MJ87,2017-04-13 18:33:28+02:00,,"cafe, bus",13/04/2017 01:00,2017-04-12 18:33:28+02:00
14/04/2017 00:15,0,13/04/2017 09:45,1,0,1,1,2,2,0,2,1,3,0,1,0,0,0,0,0,1,2,0,0,0,3953,3,6.6,4,2,3,-45,0,0,0,00:30:00,540,-45,-45,-60,15,15,0,1995,1515,1035,1,1,0,2,2,2,8,6,4,7,4,3,10,8,5,2,2,2,0,0,0,18,16,10,0,15,-15,2,6,6,10/04/2017 23:30,11/04/2017 23:45,13/04/2017 00:45,480,480,495,-60,0,0,3,6.6,3953,0,2,2,0,0,-13.2,2,3935.8,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-1,-1,-1,3,-1,2,-1,-1,2,-2,-1,-2,-5,3,2,-5,-2,-2,-5,3,-2,-5,0.75,MJ87,2017-04-14 13:20:19+02:00,,Gamen,14/04/2017 01:00,2017-04-13 13:20:19+02:00
15/04/2017 01:00,1,14/04/2017 07:50,1,0,1,0,1,2,1,1,1,3,0,2,0,0,0,0,0,2,0,0,0,0,8599,6,4.8,4,0,4,90,90,6,3,00:30:00,380,45,30,45,105,90,90,1895,1415,920,1,0,0,3,3,2,8,6,4,5,4,2,11,8,6,4,4,3,0,0,0,20,14,8,15,-15,-45,6,6,4,11/04/2017 23:45,13/04/2017 00:45,14/04/2017 00:15,480,495,540,100,100,64.5,3,4.8,8599,1,1,2,90,64.5,-9.6,2,8649.9,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-1,-1,-1,3,-1,2,-1,-1,2,-2,-1,-2,-5,3,2,-5,-2,-2,-5,3,-2,-5,0.75,MJ87,2017-04-15 10:45:45+02:00,het was nog gezellig,"gamen, bankhangen",14/04/2017 23:30,2017-04-14 10:45:45+02:00
16/04/2017 00:20,1,15/04/2017 08:00,2,1,1,1,1,1,0,1,1,3,0,0,0,0,2,0,0,0,0,0,2,0,4493,4,4.5,4,0,5,50,50,3,2,01:00:00,400,80,95,140,140,140,140,1815,1320,780,1,1,1,4,3,2,7,5,3,5,3,2,11,9,6,4,3,2,0,0,0,18,12,8,-15,-45,90,6,4,4,13/04/2017 00:45,14/04/2017 00:15,15/04/2017 01:00,495,540,380,80,180,86,3,4.5,4493,0,1,1,50,86,-9,1,4568,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-1,-1,-1,3,-1,2,-1,-1,2,-2,-1,-2,-5,3,2,-5,-2,-2,-5,3,-2,-5,0.75,MJ87,2017-04-16 15:37:49+02:00,Was nog aan het overleggen over een online bestelling die wat langer duurde dan verwacht,"tv kijken, telefoon gebruikt",15/04/2017 23:30,2017-04-15 15:37:49+02:00
16/04/2017 23:30,0,16/04/2017 08:40,1,0,1,0,1,2,0,1,3,2,0,0,0,0,2,0,0,0,2,0,0,0,2708,2,2.9,4,0,6,0,0,0,0,00:30:00,520,95,140,50,140,140,50,1840,1300,920,1,1,1,4,3,2,7,5,3,6,5,4,11,8,5,3,2,0,0,0,0,16,12,8,-45,90,50,4,4,4,14/04/2017 00:15,15/04/2017 01:00,16/04/2017 00:20,540,380,400,-40,80,43,2,2.9,2708,0,1,2,0,43,-2.9,1,2745.1,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-1,-1,-1,3,-1,2,-1,-1,2,-2,-1,-2,-5,3,2,-5,-2,-2,-5,3,-2,-5,0.75,MJ87,2017-04-17 09:57:40+02:00,,"bank hangen, lezen",16/04/2017 23:30,2017-04-16 09:57:40+02:00
18/04/2017 00:00,1,17/04/2017 07:45,1,1,0,1,2,1,0,1,1,3,0,0,0,0,2,0,0,0,2,0,0,0,6770,3,9.9,4,0,0,30,30,2,1,00:30:00,435,170,80,30,170,80,30,1735,1355,955,2,2,1,3,2,1,6,4,3,6,5,4,11,8,5,2,0,0,0,0,0,16,12,8,90,50,0,4,4,4,15/04/2017 01:00,16/04/2017 00:20,16/04/2017 23:30,380,400,520,45,185,40,3,9.9,6770,0,1,1,30,40,-19.8,1,6788.2,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-1,-1,-1,3,-1,2,-1,-1,2,-2,-1,-2,-5,3,2,-5,-2,-2,-5,3,-2,-5,0.75,MJ87,2017-04-18 12:15:40+02:00,Nog even lezen en praten,"Passion kijken, lezen, appen",17/04/2017 23:30,2017-04-17 12:15:40+02:00
19/04/2017 02:00,1,18/04/2017 11:00,0,0,1,1,2,2,2,1,3,0,0,2,0,0,0,0,0,2,0,0,0,0,8186,5,10.2,4,0,1,60,60,4,2,00:15:00,525,140,90,90,140,90,90,1880,1480,960,2,1,1,3,2,1,6,5,3,8,7,4,8,5,3,2,2,2,0,0,0,16,12,8,50,0,30,4,4,4,16/04/2017 00:20,16/04/2017 23:30,18/04/2017 00:00,400,520,435,-45,40,75,0,10.2,8186,2,1,2,60,75,10.2,3,8266.2,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-1,-1,-1,3,-1,2,-1,-1,2,-2,-1,-2,-5,3,2,-5,-2,-2,-5,3,-2,-5,0.75,MJ87,2017-04-19 16:49:25+02:00,er kwamen vrienden langs,"vrienden, drinken",19/04/2017 01:00,2017-04-18 16:49:25+02:00
20/04/2017 01:00,0,19/04/2017 09:30,3,0,0,0,1,2,1,1,1,3,0,2,0,0,0,0,0,1,1,0,0,0,10586,10,7.9,4,2,2,0,0,0,0,01:30:00,420,90,90,60,90,90,60,1900,1380,945,1,1,0,2,1,1,7,5,4,8,5,4,8,6,3,4,4,4,0,0,0,16,12,8,0,30,60,4,4,4,16/04/2017 23:30,18/04/2017 00:00,19/04/2017 02:00,520,435,525,60,60,36,3,7.9,10586,1,1,2,0,36,-15.8,2,10602.2,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-1,-1,-1,3,-1,2,-1,-1,2,-2,-1,-2,-5,3,2,-5,-2,-2,-5,3,-2,-5,0.75,MJ87,2017-04-20 11:26:10+02:00,,Gamen,20/04/2017 01:00,2017-04-19 11:26:10+02:00
20/04/2017 23:45,0,20/04/2017 10:15,1,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6246,3,11.5,0,0,3,-75,0,0,0,00:30:00,600,15,-15,-75,90,60,0,1980,1545,1020,1,0,0,1,1,0,7,6,4,7,6,3,7,4,4,4,4,2,0,0,0,12,8,4,30,60,0,4,4,4,18/04/2017 00:00,19/04/2017 02:00,20/04/2017 01:00,435,525,420,-120,0,0,1,11.5,6246,1,1,2,0,0,0,2,6242,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-1,-1,-1,3,-1,2,-1,-1,2,-2,-1,-2,-5,3,2,-5,-2,-2,-5,3,-2,-5,0.75,MJ87,2017-04-21 13:41:35+02:00,,"verjaardag ,terug rijden naar huis",21/04/2017 01:00,2017-04-20 13:41:35+02:00
22/04/2017 00:45,1,21/04/2017 08:30,0,0,0,0,1,2,0,1,3,3,0,0,0,0,2,0,0,2,0,0,0,0,8213,9,0.3,4,0,4,15,15,1,1,00:15:00,450,0,-60,-60,75,15,15,1995,1470,1050,0,0,0,1,0,0,8,6,4,9,6,5,7,7,4,4,2,0,0,0,0,12,8,4,60,0,-75,4,4,0,19/04/2017 02:00,20/04/2017 01:00,20/04/2017 23:45,525,420,600,30,30,0,3,0.3,8213,0,1,2,15,0,-0.6,1,8209.4,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-1,-1,-1,3,-1,2,-1,-1,2,-2,-1,-2,-5,3,2,-5,-2,-2,-5,3,-2,-5,0.75,MJ87,2017-04-22 10:56:51+02:00,Ik was iets later thuis dan verwacht,"borrel met vrienden, terugrit met metro naar huis",22/04/2017 00:30,2017-04-21 10:56:51+02:00
